Nodes,Fairness,CostV,CostS
0,0.38011008591496465,0.0,0.0
1,0.3833858218297073,0.0002378103037218153,0.04559505913655466
2,0.38622807734488507,0.0007515791516413772,0.08764679750804136
3,0.3887844298248193,0.0010344506445836902,0.07973897525611308
4,0.39100153513859304,0.001413707970331235,0.0742945098341666
5,0.3931313175714597,0.0017221064937820046,0.07603440875094275
6,0.394916920038634,0.0021260519560658488,0.0809181401404929
7,0.3966790216878089,0.0025378775378671944,0.08213048639963445
8,0.3983137038855494,0.002792538258881837,0.07850278249418484
9,0.39989962642038007,0.0031376748542959795,0.07750130314849263
10,0.40143533089977645,0.00343886985660969,0.07637662195898971
11,0.4028804873026465,0.003809337033460937,0.07599798504407668
12,0.4043021252714782,0.004410432654737345,0.08303863497725054
13,0.40569398913182864,0.004748877620819565,0.08275527941206698
14,0.4069865667162387,0.005117312463291571,0.08523326256769811
15,0.4082180185899661,0.00562850143514046,0.08904862205041204
16,0.40921012126988454,0.005891655088313857,0.0884255405352009
17,0.41019615644098095,0.006200636486312554,0.08936315983343583
18,0.4111473518311588,0.006563427218775345,0.09282068920560303
19,0.41208668176487534,0.0067990932821583175,0.08931018314099491
20,0.4130136949466514,0.007123933089350613,0.0899370722631149
21,0.41389649211547386,0.007394589609849244,0.08956828437117333
22,0.4146429862663089,0.00763970201242117,0.08880969574406292
23,0.4153708183224434,0.007974574623287873,0.09204175275711249
24,0.4160879752057945,0.00820478586107774,0.09108364766239974
25,0.41679288224232014,0.00848032990513387,0.0913262471245944
26,0.41743296106390926,0.008740314582028456,0.09394863681287381
27,0.41806341509305867,0.008968035773430713,0.09399710305665089
28,0.41863615032136603,0.009193422117010925,0.09440530008281493
29,0.4191983054484482,0.009357940585828872,0.09272654435305913
30,0.41974170504982045,0.00956957966808337,0.09253828044914719
31,0.4202850267095826,0.009833281251645211,0.09466805958006023
32,0.4208099851978434,0.010040777059060984,0.09466648196607419
33,0.42129957357361997,0.010227788161944895,0.093598411078606
34,0.42176363317905163,0.010439940816563261,0.0939963204996287
35,0.42217551719316115,0.010665577231673551,0.09622737484826246
36,0.42258692158962263,0.010848224666502341,0.09619458024336243
37,0.42298636862683203,0.011023206464555166,0.09625012108092439
38,0.4233855591262067,0.01117623131098206,0.09534127392749694
39,0.423789419925738,0.011341438975851256,0.09538485589231609
40,0.4241519518107978,0.011544127550679196,0.0974149830185174
41,0.4245025237311996,0.011734896565265104,0.09870892634555323
42,0.4248483957795752,0.011914982652837155,0.09888598739240491
43,0.42516477562461646,0.012031247572592971,0.09766791345501222
44,0.42547822981039296,0.012239142525664926,0.09975908281635358
45,0.42578850780439503,0.012376456546471671,0.09942913933377764
46,0.4260682127353286,0.012515640578318494,0.09935375030551155
47,0.42633896628183,0.012652558244904053,0.09925620453917638
48,0.4265995382904908,0.012826237339197964,0.10072171269413614
49,0.42685662124314117,0.012990884080607931,0.10151690246817803
50,0.4271114476157496,0.013193610976970846,0.10367361352678273
51,0.4273607912244819,0.01338845222270729,0.10567658668483632
52,0.4275953079747985,0.013605912231772412,0.10842330929104753
53,0.42782411132372233,0.01373167376969586,0.10840383946047029
54,0.42805002485187527,0.013896852206068608,0.10953908775637217
55,0.42827347168887697,0.014016438153107815,0.10907948340418941
56,0.4284943903494564,0.014086908512109992,0.10750075639733328
57,0.4287143576951896,0.014270441304875302,0.10922720673914553
58,0.4289342400077247,0.014407807578163486,0.10948071589213029
59,0.4291540995795482,0.01453060281727978,0.10949330184093335
60,0.42937100492994174,0.014639023536928471,0.10912207181787491
61,0.42958200887592124,0.014755313370217293,0.10889484480955387
62,0.42978815692836525,0.014887214614783168,0.10922597369759401
63,0.42998759278994353,0.015019801602686155,0.10954577929069467
64,0.43018469667079196,0.015177285725159056,0.110583242881735
65,0.4303799937533937,0.015293240593515424,0.11050776135157914
66,0.43057303816916237,0.015367184677601583,0.10935880325496167
67,0.43076409347257116,0.015479449342318279,0.10921250305442001
68,0.4309529233513303,0.015602700637296884,0.10948623232143227
69,0.4311377515808743,0.015714469377670195,0.10939564124334812
70,0.431313734681262,0.01585802612622677,0.1101927235545788
71,0.4314880512748072,0.015922792415319704,0.10898084750723527
72,0.43165978504136304,0.01606275416159088,0.10971332789055357
73,0.43183039127516387,0.01619642631214896,0.1102728967997061
74,0.43199932258969503,0.016330625671097953,0.1108732796099435
75,0.43216667773164663,0.016440099723073327,0.11084296448889414
76,0.43231993289475773,0.016535363909458988,0.1106261228847174
77,0.4324663482501019,0.01665899880955285,0.11115399228499599
78,0.43261050785012634,0.01676530146164279,0.11128662581124317
79,0.4327544039768877,0.016860302316090616,0.11121798619032625
80,0.4328973588658913,0.016962009312622425,0.11126784934852077
81,0.4330365051945301,0.017056277831226582,0.11116409987965606
82,0.4331744130349907,0.017134422662825,0.1106676961325456
83,0.43331061329490506,0.017228504890092772,0.11062915931292383
84,0.4334423114689646,0.0173278135536531,0.11075428601727777
85,0.4335736347910401,0.017409845484232106,0.1104492848669531
86,0.4336986407738334,0.017502341633673448,0.11046846721482087
87,0.43382232024129,0.017575479775061093,0.10999259663829884
88,0.4339447078653475,0.01764184176371777,0.10947000228943891
89,0.4340662312186703,0.017687334567956476,0.10854680681066661
90,0.4341873085876412,0.01777089858034836,0.10845258467264213
91,0.4343063228125801,0.017866334853100227,0.10859773091922442
92,0.434424925285204,0.017919502524904544,0.10790693192593151
93,0.4345419643585814,0.017982408079189244,0.10740148586674104
94,0.43465771707598383,0.01804810856263686,0.10701527747157535
95,0.4347727806794308,0.018118146156366716,0.10671273811926006
96,0.4348861188690575,0.01817467224282916,0.10616411121089664
97,0.4349990275366438,0.018254350511358514,0.10606634529599561
98,0.43511178734891587,0.018334151047851712,0.10598637846213851
99,0.43521842890920776,0.01840545447034422,0.10578241781098328
100,0.4353236480474926,0.018484286380047434,0.10578129339217611
101,0.4354246828873335,0.018523996601166347,0.10495394213222733
102,0.43552532835902236,0.018583680227921704,0.10459524020839332
103,0.4356255082796885,0.018643891745248803,0.10425234699972497
104,0.43572301447043954,0.018736328223496898,0.10463484519297078
105,0.43581574065515144,0.018809181735503087,0.10461489453712354
106,0.4358990911106053,0.018862288456333157,0.10426876534284875
107,0.4359692100342089,0.018917289297164006,0.10413624555160497
108,0.43603559598461994,0.018961645921934524,0.10386074916751689
109,0.43610089361763194,0.019000543542748025,0.10338805892126522
110,0.4361581114801224,0.019036311386506726,0.10306301860331708
111,0.43621395706472454,0.019058926898252976,0.10234871402350224
112,0.43626958971635693,0.019080673999948342,0.10163090344856186
113,0.4363207639198594,0.019106527291515834,0.10109408588353264
114,0.4363714274343646,0.019132083350380448,0.10053488912961471
115,0.4364206124495117,0.019151716005463608,0.099850263532785
116,0.43646957264386177,0.01917836992915358,0.09932048929176707
117,0.4365126099887947,0.01920708908407311,0.0989951148842126
118,0.4365534454065175,0.019222081977229206,0.09829672874116041
119,0.4365930579431426,0.01923877093417522,0.09764911649799697
120,0.4366078296850474,0.01924596939328079,0.0970312658982615
121,0.4366201835187372,0.019254098938607765,0.0966205362103474
122,0.4366281192124634,0.019257616187117497,0.09599189805504256
123,0.4366340446690302,0.019259929720654465,0.09530182993060891
124,0.4366357731658055,0.019260853396639757,0.0947198124423626
