Nodes,Fairness,CostV,CostS
0,0.07874391198252317,0.0,0.0
1,0.09196562242953768,0.0009110610410027645,0.04693541402453395
2,0.09993769604053866,0.002336576461596392,0.05287410628118265
3,0.10687636824905863,0.003830844729599033,0.05733329132548121
4,0.11344358175090227,0.005749193689757715,0.06606721370158279
5,0.119302159948985,0.007855169728612959,0.08412880060265622
6,0.12573692221651944,0.01035507927146329,0.10251463700408729
7,0.13173115979066763,0.013080330019146125,0.11913633712235845
8,0.1374239213313183,0.016043995406980583,0.13292369083101807
9,0.1421376948231082,0.0187657211976608,0.1496381395785191
10,0.14654703117265305,0.021230190007024596,0.1493687770867918
11,0.15084370421535892,0.02418605317294497,0.16581238388269137
12,0.15520060638053162,0.027288795955872778,0.1875120626337082
13,0.15933195101670194,0.030354806613077816,0.19635874968505979
14,0.16286491499526543,0.03265843100121938,0.19066651668311096
15,0.1663258302498165,0.03538289339119351,0.201520811001342
16,0.16974411601264405,0.03817797077618441,0.20910956360885402
17,0.1728946586034401,0.04086084339191568,0.21724630252446472
18,0.17571866433038733,0.0433445858812577,0.22459764534795207
19,0.1785108772523294,0.04586914423767242,0.2352221726328091
20,0.18119284709275882,0.048359920959115385,0.24892949571090464
21,0.1837286983436579,0.050101148148117454,0.24449738654225464
22,0.18618226355721626,0.05212412607249219,0.24594588436834933
23,0.18887036680980493,0.05456649553078501,0.24800714282780967
24,0.19326756302327316,0.059010530988668215,0.2761485523877609
25,0.19560932413439414,0.06146539797547586,0.2831746501647769
26,0.19790651487186073,0.0637080382083826,0.28519015086226385
27,0.20013966703496255,0.0659451697097914,0.28332638267235144
28,0.2022862750703446,0.06814941536878938,0.2851888504904595
29,0.2043418341502012,0.07043885823266982,0.29391586382404356
30,0.2063264814104441,0.07259013290167567,0.30576362291188514
31,0.208176972711167,0.07440307592967471,0.3036853735156286
32,0.2099428163487081,0.07639537262668553,0.3134520812044257
33,0.21167966472130811,0.07840855478375136,0.3177229953958273
34,0.2133284830922466,0.08036596422627211,0.32353816936069146
