4493
3781	2355
3292	1792
2580	4008
2255	1082
2260	2704
870	861
2499	1792
2867	2916
4115	2862
2260	4139
2331	2215
1107	322
4226	4004
1438	3334
193	2434
2244	1787
2259	4194
574	2655
3660	2224
3829	4102
3394	3685
3781	3959
4411	4233
2075	1667
1464	2655
932	4094
1756	1011
1980	2495
3255	2416
1510	3622
4274	2722
2466	4276
870	409
1107	254
2259	2053
1874	2512
2812	1903
3047	976
1341	2573
824	3959
2187	724
4191	885
675	2043
3748	2432
3760	4191
866	1138
2255	2649
2260	117
1777	1792
1355	1526
2572	4408
2704	3489
2187	3866
4274	2278
4316	4430
3394	396
1878	518
2255	1815
2260	3491
829	2472
1412	518
1107	3642
1547	3881
1416	2869
2467	2367
3547	3563
1446	749
2259	2625
836	4148
1109	557
2043	675
555	2224
2018	2707
1775	88
3280	3109
1920	2324
1536	3768
518	675
2571	1498
3243	2580
1573	3959
1106	1140
517	2181
2458	532
2562	1650
2633	386
3427	3392
3843	2369
134	2655
3993	2668
1531	3597
1198	2811
573	2294
3876	3959
0	2655
2259	608
870	652
3392	3176
3444	109
1828	3818
3905	1557
3280	1030
957	468
3315	2212
2467	3220
2584	2244
670	2655
2510	2862
3215	1733
1465	4169
1972	3768
115	2215
2633	2014
4224	3491
1019	4253
37	2212
896	2265
3873	1903
2259	1337
2992	1594
753	4375
1082	2503
2018	1563
2259	3922
3289	657
2184	1878
927	2949
138	499
4191	570
4312	4249
3242	1557
2255	2926
2276	1631
870	2281
2836	1753
2187	4299
4456	2956
2469	1804
4226	4277
1669	4301
1371	2125
3242	2799
2258	4316
3391	702
897	3028
2259	1909
3774	1793
2099	2224
1769	1987
3395	3784
2187	577
2369	614
4069	3296
3012	1176
3815	2556
2798	1461
2432	2372
4436	2075
4469	3104
1438	131
4207	1972
1094	1825
2657	2448
1798	1919
2571	3636
1894	312
3313	1617
1863	3363
2467	15
1380	2345
1107	3399
1453	1999
2420	1793
1924	2224
822	2862
2571	4474
1828	4057
4136	2621
4405	4230
26	2221
2259	3018
2272	2312
2187	13
2300	1650
466	1920
2286	1733
3936	3188
3218	2862
94	136
1094	1261
2633	2194
1239	2956
488	1819
483	2151
1609	2732
2361	1591
3394	967
3028	3053
1792	2264
1407	1743
1799	1747
2075	3914
2130	755
2462	818
376	3615
1107	540
835	1313
2406	991
1812	3741
496	3215
2224	1902
2187	1394
2147	2993
2430	4217
1275	1919
1483	3174
3616	1269
1046	888
2187	2847
2260	523
1793	1669
3242	4027
783	1319
1481	1669
2571	2905
3394	1902
2260	2478
1891	2126
3528	1284
4183	1924
471	1639
2542	3953
3090	2379
2103	3632
2255	784
1723	3765
3257	3058
4388	680
405	3394
1843	3000
2678	2916
1741	3881
2062	3959
1924	4179
3238	1889
2018	3125
2951	4440
1438	2007
2259	4472
595	3170
4470	1650
2255	2803
1920	477
1046	1987
923	2775
1760	2528
2187	4164
3392	384
2260	1890
2633	572
3016	1972
3716	1591
3334	1154
2595	3379
2260	3333
1878	2315
3248	1843
2476	1782
3875	1262
1819	3798
4476	3196
1107	1329
878	1869
1725	3597
4013	1769
2924	2103
3817	1016
2106	646
2147	3746
2319	4429
1971	1353
1449	3246
1759	2354
1685	2619
4429	3811
3243	3006
2151	1862
2098	2126
2083	1878
524	3622
3684	2224
2055	2212
1878	296
2599	2603
3761	2190
2319	1211
3452	2655
967	99
2695	1792
3392	3250
2245	1011
1061	3795
967	1732
1110	3784
1107	877
1885	4409
3943	3959
3151	2540
3534	2460
357	3274
2420	2754
2224	1629
1736	1962
2624	2503
3747	2677
112	3959
3280	2422
4050	2182
1685	3071
696	1879
767	468
2580	1650
579	4305
3948	2921
1627	1280
3670	2595
1878	212
1031	2677
1909	4250
2098	1337
3068	3881
1412	304
2260	2685
3089	1401
976	1274
2259	886
3679	788
1320	2939
3410	1547
2851	2446
1791	3082
3280	1772
2951	1475
2259	1427
2467	3466
1494	1999
1828	3003
4115	3246
2259	3628
2362	1764
4240	1913
4075	3768
1971	193
3547	995
773	4265
2151	2766
947	1705
1117	1629
2187	2696
3138	2024
4438	2075
1891	3934
2133	136
2808	2767
2911	3633
1046	2322
234	193
1412	1908
2255	613
1107	2376
330	2472
1594	1646
1900	2171
3644	2685
1100	1159
1878	3034
3009	3054
2020	1136
602	4071
2591	3585
2259	2152
2556	906
1477	2296
2591	4218
3948	3825
1412	3925
2018	4120
3138	819
2105	1792
1142	1830
3433	818
525	4457
2260	3464
3483	2825
3535	3793
2725	1598
1575	910
4136	2775
3095	1692
2259	2724
825	3020
2176	2224
1169	1699
3070	976
1828	1750
2018	2700
3082	2580
4368	3246
1682	3496
2259	3265
206	4404
2244	2584
1819	745
1106	554
1406	1109
1438	1013
4132	3246
3519	890
1275	3622
1878	423
4326	2872
2088	4327
2294	1341
2283	2040
2898	2460
1046	2593
997	1788
2016	1980
4037	906
2254	2419
3981	2510
3681	1924
1828	3831
1438	4223
699	1547
2434	1753
2169	1122
4094	964
1874	2677
2662	4091
532	2450
2201	3778
4229	2595
2018	2096
2911	936
3125	1634
3039	2895
2163	2212
2021	2419
1438	1457
1107	4268
2580	1669
1117	1902
2364	1324
199	2889
2500	1980
2903	197
3292	2224
3473	2559
2953	1694
3571	1876
2260	4251
3124	2224
3310	499
2798	199
1462	976
3280	194
1843	3247
2259	4025
1821	3363
4200	2609
2187	920
1211	3625
4194	3611
1438	1805
2426	1650
1106	1817
2903	521
1387	1792
2633	1149
2420	4167
2251	1722
2147	2045
2369	3335
1656	1547
2255	494
1825	1342
1917	656
1107	2517
1466	3640
1046	3892
4190	666
1262	3679
3257	2052
2081	3959
2260	3679
492	743
2259	1880
2201	3450
150	841
2081	1692
2358	1948
652	3959
378	2022
2004	2939
2187	548
1412	4136
969	3010
1422	3282
2911	1669
1991	4071
2847	3953
2022	2659
2087	819
870	4323
3146	2126
518	503
2080	579
2187	3946
2706	4451
6	1926
3242	2892
446	445
3959	3017
3474	2224
1640	1831
2951	316
3598	2825
2259	404
4067	3512
1518	2460
2540	1499
836	4164
849	3403
1736	361
4155	2215
1438	2181
1231	878
2736	2259
870	4399
936	1669
1968	2224
2255	2061
3757	2082
4191	3890
3759	1588
2380	614
3196	872
2520	3189
2541	437
2260	3031
2620	4240
2259	976
870	540
1404	2312
3391	438
2280	1820
2259	1133
3492	1547
1438	2625
2911	541
2259	3718
2775	1750
2047	1804
2668	1074
2360	2819
2911	2550
3092	2620
815	2087
4262	1016
1286	1868
4388	4479
1601	1854
326	2224
675	2201
3242	4036
2177	1484
4046	2212
2938	2211
2255	831
368	1085
2639	2460
3255	1562
3371	2389
7	1692
2467	1287
2458	4018
4196	1962
1049	1949
4418	3792
2847	1000
3135	1669
3630	1965
1616	1879
2911	465
3377	1109
3003	1034
2259	2242
3210	2164
2187	789
1372	2316
2819	2084
198	1107
2259	4447
1536	4155
1471	2472
2361	2450
2255	2846
2695	2573
4207	1632
1131	739
2171	3851
2045	3768
417	3394
2478	1706
2260	3810
2259	229
3410	2460
866	4098
2259	2430
2187	465
440	2312
3513	1073
1992	162
1828	1544
3282	1422
2578	2126
1289	2460
3602	93
2446	4346
1699	1737
2369	1139
1915	1918
3552	2212
2906	906
2853	2689
3889	4215
1894	2157
4172	3945
2633	2598
3152	722
1043	1557
2187	3815
2587	1793
2260	1283
1046	2703
3244	1637
2260	3238
4408	4247
1878	2216
2673	4250
1107	3383
2259	289
2946	339
1261	3010
1054	3017
2259	3002
532	2420
1741	2609
4069	2868
4226	438
2450	1481
4442	2577
431	178
369	3547
2422	1333
1818	3058
1712	2385
1672	3747
3778	3718
1094	1405
2633	2146
576	2450
1052	1793
2903	431
2541	298
1407	1631
1878	3668
4282	227
1886	1547
2885	4185
193	4211
588	1412
3611	4203
1107	652
1010	3570
4158	4185
674	2309
967	3464
3298	2045
1094	3410
976	3045
3126	3959
1381	3430
3275	675
2633	3774
2259	4268
1381	2843
2187	2927
78	2260
2255	3119
1878	1653
4191	2780
1827	1753
1046	2423
3392	884
2187	4360
2170	2460
2808	3407
3630	4102
2296	1059
1046	3986
1262	3893
748	3275
4005	2819
1107	200
2259	1586
1438	3208
4204	4179
3229	1889
2259	2127
1223	2595
2330	2542
1953	2358
1381	2527
2767	1879
1842	3747
3039	2258
218	1748
2260	63
89	1933
3392	304
1802	1889
1878	988
3319	3783
2499	3010
1828	4453
2951	614
2259	110
1046	4270
1441	2460
3973	4477
2259	2699
3289	330
1106	2528
2187	330
1920	2350
1827	3892
2860	1971
2187	2039
1390	3747
765	3246
2633	2899
100	2260
430	1949
2548	822
2260	1430
3905	4473
1949	1886
471	2655
859	1990
1294	2573
3389	513
4303	235
315	2212
2252	1278
2164	2450
1557	1874
4067	3246
2068	2224
3612	1599
1446	103
238	1136
1107	989
629	1981
2706	1914
2777	986
2798	748
2371	2921
3519	2912
1065	2862
1991	2938
1046	571
957	3284
2255	3452
4194	4224
3391	3990
3480	3959
63	1049
2509	1685
3473	2578
1019	4311
3622	1481
95	1672
1046	3821
2873	2450
3257	2611
1589	2021
2259	1283
1781	3697
3262	2151
2798	40
895	1994
652	2312
657	1650
2244	4029
1685	1166
1808	2303
1310	2421
1106	3791
3286	2577
3631	4446
539	1650
2259	4153
721	720
3394	3726
3855	1583
818	1834
2903	612
2704	2826
2187	4229
3726	1764
3090	2126
4024	2224
188	1046
3301	2125
2255	533
2468	3770
2098	368
783	4029
2206	1919
3310	2549
2258	4114
2260	3652
1107	3925
1077	1653
3511	1919
3331	653
2888	1249
2957	1646
3444	1282
2956	4390
494	2541
240	1788
2694	1891
2259	2520
2069	1438
1106	3859
2187	571
4069	3286
1648	1646
1807	1107
2319	4226
2255	2548
2695	2939
2911	3077
1991	1127
3297	1381
555	1889
2571	3566
4053	2854
146	2655
2956	92
248	949
675	2916
1440	445
2190	3804
2499	2895
634	3246
1878	2550
1547	3996
2259	507
1046	4133
4153	1447
3411	3246
837	1120
298	1788
3866	2485
1828	1318
2445	3715
2686	3881
2259	3249
1536	3405
2106	509
3003	121
2422	1107
4459	1792
2305	3881
2017	1792
2706	4288
1878	23
3616	3246
199	766
2260	3004
1008	2895
2259	567
245	76
1828	3399
3596	15
1400	4060
2259	1104
3964	2921
3458	1908
2467	3403
2432	2566
1920	3813
2151	4202
2201	1231
2683	2277
4078	3028
2259	3821
550	2458
2187	1324
2645	2008
3028	976
3438	2719
2380	7
1878	2003
3298	2573
1576	1885
3242	4065
1878	3454
3070	4198
1909	3375
206	234
870	189
2561	557
3257	3000
1720	2224
2259	1676
491	2868
3045	1557
3732	115
4067	2224
2377	2309
1107	1855
784	3778
3395	1692
2260	401
1438	376
502	1438
580	0
524	2260
2725	2597
3281	457
3068	4304
2187	4158
3156	2047
136	3196
2255	2035
3871	995
3257	1553
62	1557
3547	2767
484	2255
1759	1198
1039	3573
1107	1403
4390	2774
3481	2274
1648	1817
1650	3403
2463	2815
857	1692
2609	2543
2599	1879
1106	749
2221	141
882	2425
2324	3491
3464	1375
1198	3200
2044	218
2369	4440
3431	1792
3473	3196
1467	1845
1792	140
2359	3401
2100	1792
3280	1242
4343	2905
4359	3028
2798	586
3733	3035
2187	1565
2728	1595
174	2633
2258	3754
2541	325
2255	1131
1105	2040
2260	2631
3470	1792
2259	832
537	3045
1444	2510
2798	390
2210	3959
525	3964
530	1574
1614	2685
2392	1705
3881	1869
585	78
1046	205
1053	3327
3615	2224
2772	3988
2260	608
2015	3195
1368	2103
1394	863
368	1165
2260	2555
3440	549
2730	1767
4282	256
1824	1669
1549	1896
4388	1208
2798	4034
1738	2211
3327	4097
4330	3051
3692	3246
3450	3777
430	4240
1805	1891
44	1646
4429	3045
2036	1867
2657	1583
963	2472
2315	3392
4306	1692
3265	1788
2475	3246
4282	4234
1699	1821
368	3246
4128	1576
969	4211
3298	2244
1438	487
1500	1828
1643	4008
2260	3410
649	2259
1571	2724
1046	4227
1339	3959
2483	2889
531	2259
1759	1043
3448	1839
1289	3959
1249	2450
967	3728
1058	940
1499	2686
2798	1173
2106	339
2633	3353
2343	2958
2361	3006
3367	923
1083	1260
483	2187
1512	1650
1878	381
294	1005
1949	1913
1318	3056
2255	1464
2260	2838
2951	193
1856	3379
2259	657
2951	1706
3653	1564
2939	1692
1381	1949
438	3519
1995	1965
1169	1829
1438	2944
2853	1328
3035	2485
2151	4044
2259	3399
3522	1685
1139	1107
2385	948
2503	2224
1438	1407
2355	748
894	1971
1381	2775
1641	1926
2219	1913
1699	2574
4284	4479
1509	906
2995	1104
1241	3064
3774	3138
2709	322
2951	3717
2963	2551
4211	2455
1781	2055
4388	1012
3391	139
974	2161
1112	2450
646	3464
2709	3196
2798	13
2268	1512
2432	1260
3444	2923
1094	3554
2259	3971
3238	1669
1574	659
3026	1231
495	0
2255	3039
1947	2131
1619	3246
1094	308
3040	2571
1991	1598
786	2685
4033	1788
4088	897
2255	560
1878	3200
4482	4250
2402	2448
4341	4340
2966	4226
1405	1842
2206	1792
959	3246
2872	2224
2464	2099
1729	2312
2185	1547
807	3774
3532	2603
3631	3881
1778	3519
1040	783
4069	1820
4226	3502
2911	234
1107	1749
1400	2633
2259	2111
2187	542
1211	3503
2906	1526
1438	1783
4170	1235
2903	2658
227	3189
1313	3282
540	4277
1878	1185
2742	1791
836	3712
513	675
4131	2573
1947	1016
1878	588
4389	1869
248	922
390	3959
2255	1737
1880	864
847	869
588	2460
967	2464
138	2919
1438	3796
1856	1197
2259	2683
1088	3271
110	2075
2516	2354
1650	2677
2259	3220
3745	1983
1759	2258
4429	4035
4291	4298
2868	4030
4301	1104
2187	3552
1736	3177
2387	1804
2255	3752
199	2224
4086	2783
3498	860
1990	3246
3919	2732
3130	3128
3257	3914
3781	415
384	1792
2573	1176
3003	3794
2259	538
2390	4036
376	4046
1880	2103
2259	1207
2706	1930
3838	1870
1054	3747
3120	2024
2277	2599
2187	1283
2772	1355
4269	2341
3450	3427
2926	2004
218	1107
3843	2903
1512	2580
1412	1616
2255	833
1509	1492
1107	2668
3677	1666
2193	2156
2322	2312
1393	687
2681	1309
2244	4202
3200	1685
2259	1779
553	2260
2006	987
2598	2460
2798	152
4201	2667
1446	3013
976	4427
4129	3959
1878	1392
1878	799
4326	3728
1531	3544
2649	1575
3819	2849
2706	786
484	2260
2259	2376
1586	4013
3745	2147
435	3196
2327	1994
2049	2202
2798	1139
4339	1073
4191	48
2187	2100
2184	967
2244	735
3549	890
1046	1214
3551	1692
4404	3959
3323	1793
218	302
3065	3697
4024	1372
2260	1749
4065	260
2206	1355
3537	931
3842	3820
199	74
2096	2553
1978	4429
2591	1792
2259	2948
1106	2791
1264	2075
1851	2047
564	2255
3215	1484
25	1661
2571	1681
3960	2215
3053	3023
2187	3229
1341	438
3945	1821
4012	841
1755	2460
1547	2472
1663	612
192	248
4462	583
4187	1811
2467	3006
3196	4323
3124	2460
3266	1506
2432	1462
3243	298
2244	2300
3377	1788
2259	3677
2151	4346
4272	94
1471	3246
1950	1469
4120	2190
1438	1105
2903	2432
2259	4342
3394	3569
2117	836
452	3719
2633	1793
1046	2381
3242	3953
1341	1311
2260	2528
1046	4072
2066	2921
2449	3959
1043	3213
158	2277
2146	1831
1698	3815
2259	1660
2245	1585
1367	2856
468	1920
1065	522
2911	12
2259	2201
313	1685
1669	1251
3751	3502
504	2344
1046	354
2224	2719
3355	1685
3428	3921
3682	1344
3608	2147
3058	1510
2571	3375
2260	1956
1107	2101
2541	1101
183	1046
2259	184
1046	4324
3002	2244
2798	3427
1335	1574
2259	2773
1075	2485
759	2212
3702	2040
3550	2677
1593	260
818	3278
2562	2580
947	1422
1211	4101
4466	2911
1685	2673
604	3866
4368	1496
2939	4477
2512	2278
991	2406
2255	3906
1878	342
3391	3460
2368	1646
3155	3697
1397	4136
870	1173
15	1692
573	2178
520	2834
1046	4384
2943	2450
3815	218
1793	4301
3435	3554
2259	2833
833	1646
3271	1144
1464	1804
2259	3498
3953	1266
1261	1591
1446	3431
4429	2285
1094	1446
2196	1685
2187	3094
2255	3462
3473	995
2260	796
66	1049
1094	781
1046	2204
2035	1185
2260	2743
1274	2485
2513	1980
1930	2471
2259	816
62	2685
3956	1604
1778	3028
2416	2092
1150	2939
3296	764
2911	317
2683	2542
2259	4070
2187	1065
1462	2158
4115	1669
3549	3959
2259	4099
1046	189
2040	1814
2187	2770
996	2260
487	4226
570	3218
4178	3959
2153	2484
3255	2385
1541	1926
2187	4479
4215	2761
1107	2306
955	2033
1400	1784
2937	1792
667	657
390	2380
2259	1929
2259	2082
698	2244
4290	3010
218	3338
1828	1876
948	2084
1438	1688
2310	4261
2101	819
4284	2316
836	2250
2555	2871
3213	2092
4379	4380
2775	2719
1971	1104
2472	2305
1878	1178
3107	4178
1935	3229
3392	325
870	2393
866	3768
1878	545
1031	2472
2982	3246
3607	3153
2260	3522
2146	766
2951	397
1107	3803
3335	2930
2118	376
2426	4102
1629	4250
3356	1990
2259	2654
860	857
4057	3959
2129	3333
683	2572
1947	4142
1351	641
2259	3323
115	3567
4438	1481
3391	4313
3939	2832
2426	1328
4429	4062
1120	1128
1438	563
396	1878
1903	2545
1956	2656
1454	2021
3905	4364
0	4462
2704	2103
748	248
2260	2950
3200	995
2260	4377
2259	1178
3556	3246
3692	2118
3394	4192
1422	2485
2911	994
1094	3254
1400	2369
3376	2471
573	1937
4250	3768
2911	2375
3079	2895
2844	2460
1731	1172
2422	2224
2187	2947
2260	935
3140	906
1340	2916
2221	4357
1116	2819
2259	1750
1381	1441
2867	1707
1438	3564
2259	3955
1192	2569
3016	2578
3450	423
152	2422
3196	135
2255	2895
2260	347
4413	4294
2982	3058
870	2184
3392	532
3018	1767
1341	1065
403	2471
492	1094
3403	1972
1615	2503
547	784
3876	2689
2260	3729
3127	4408
3266	2224
1054	1889
3774	1824
1575	641
1590	3215
3778	75
2259	2479
3498	4475
2258	1490
4163	2269
3098	2224
2560	1512
1140	2147
326	3467
764	2895
2568	2278
3857	1710
1991	631
4285	1692
2259	334
3020	1323
2239	4345
2432	260
1986	2040
4307	1793
2259	3051
3444	2294
4226	489
1812	3960
1660	2934
1106	871
2187	1751
1171	2573
1920	1705
