Nodes,Fairness,CostV,CostS
0,0.34006588932335163,0.0,0.0
1,0.34244295778733236,0.0010925133866188856,0.11357598400657978
2,0.344489375364796,0.001766227470939509,0.09102688640184217
3,0.3453428694582095,0.0019510882893763262,0.06696403035433633
4,0.3461123672846813,0.0020197362957061755,0.05173245336963177
5,0.3467892845623059,0.002098557243584399,0.04287066344308582
6,0.3474264250810473,0.002266159241537299,0.03861203311393171
7,0.34801223076092674,0.0024395966081409287,0.035675740806270256
8,0.34858448806316655,0.002508891859780241,0.03204821750155441
9,0.34914375289264493,0.0026964181009261324,0.030693326450205616
10,0.34965493990897856,0.00277871171623778,0.028393350012147107
11,0.35013179063295363,0.00283019419586976,0.026204486547173854
12,0.350594936882231,0.002945099537680294,0.025016871176954298
13,0.3509470378042589,0.002968801532731741,0.02325711785595139
14,0.35129102070833695,0.002997530234505237,0.021788587949764026
15,0.35161247385568717,0.003028736860766985,0.020528278104211026
16,0.3519266333538745,0.003058892732129781,0.0193931311664845
17,0.35216891864940425,0.003077437542952537,0.0183388252659148
18,0.3523972598228261,0.0030951026367919297,0.017402932880461693
19,0.3526219321532726,0.0031157636215823873,0.01657896547925721
20,0.3528431980691187,0.003131985866221687,0.015813125547651324
21,0.3530284023661513,0.003145650687198943,0.015118233785901372
22,0.35321090480416834,0.0031576619358100557,0.014465073326816085
23,0.35333095939233433,0.0031670795763559224,0.013875128087574384
24,0.3534360338147079,0.003175765574683681,0.013332258874327088
