Nodes,Fairness,CostV,CostS
0,0.19861918524968075,0.0,0.0
1,0.22577115975514941,0.0041609953306174716,0.27607038686214874
2,0.24196730980572329,0.010544790343424253,0.2925464892551205
3,0.255941818980442,0.016902605220789825,0.31531440578594705
4,0.26815838576868756,0.024464575936644972,0.3481077535378998
5,0.277857375348879,0.03100233782395812,0.36690352603753934
6,0.2850997477085192,0.036360723614581855,0.3863834281694835
7,0.293503098273315,0.04367300299800508,0.4195115056936985
8,0.30064676928015055,0.050172677448282285,0.4488582072635075
9,0.30742315335283055,0.057093327453168266,0.47143353280689204
10,0.3131670363094536,0.06390460542196895,0.5149526169375438
11,0.3176931709273727,0.06809793735639973,0.510996468244716
12,0.3220870842433333,0.07203977855043595,0.5146076423214784
13,0.3264183120196831,0.07695482951388874,0.5102498797742568
14,0.33045711345509404,0.0818163984484965,0.5134074101130403
15,0.3343758275648465,0.08702889465626204,0.5373080182286653
16,0.338253699035639,0.09192800011127075,0.5436273819192647
17,0.34189648272109474,0.09575813267578577,0.5256605237741452
18,0.3456720333471843,0.10071604778418325,0.5348934440087714
19,0.3490986926180071,0.10508169115352435,0.5449777563567985
20,0.35249549559044446,0.10979226704789888,0.539523888912336
21,0.35570632471741914,0.11437458527451075,0.557279640498302
22,0.3588927132707014,0.11875143404706792,0.5637144191302209
23,0.3617324788457829,0.12267331805639349,0.566978578871141
24,0.364485652472593,0.1268721360684875,0.5819096068392486
25,0.3672079604474944,0.13130536963417372,0.5909217119901846
26,0.3698529338154417,0.1349645563033627,0.5855215107072723
27,0.3722049980601019,0.13856268635257366,0.5862936490549061
28,0.3745072968100219,0.14207807870182143,0.5900847424749879
29,0.37674327299882326,0.1452280443751495,0.5870633520485866
30,0.3789374877067532,0.1485936691977773,0.5926746778526828
31,0.38104136361625107,0.15163489089633322,0.5950039643169632
32,0.38313574662456973,0.15451456310061065,0.5874584147210493
33,0.3852984630046039,0.1577499639153953,0.589649540880733
34,0.387376034272683,0.16123059817161595,0.5906981767640628
35,0.38938951567938684,0.1645179816123796,0.5995823586958695
36,0.3913675527666618,0.16748981808682692,0.5982985074549644
37,0.3933357471487327,0.17084959998045465,0.6080390963967406
38,0.3952414215725049,0.17420729143317015,0.6215751264203216
39,0.3969950774730571,0.17713426118992853,0.6234283861317363
40,0.39873471442176867,0.1800305468987363,0.632117663183408
41,0.40045755426089613,0.18290585480497665,0.6310726796488205
42,0.4021631741093402,0.18599660635403434,0.6320875571634853
43,0.4038471030183125,0.18899123309805743,0.6338805975873889
44,0.40546913523667266,0.191849436160128,0.6381469067942216
45,0.40698913313353713,0.19444505504992546,0.6427199959992375
46,0.40849576621706823,0.19723579704131963,0.6471466440777929
47,0.40990020505111574,0.1997187405349501,0.6501486127493172
48,0.41131337154491265,0.20232891646934378,0.6592484102688997
49,0.4127534961351569,0.2048177411913582,0.6598400516496804
50,0.4142680500965483,0.20769734842612098,0.6722057210123995
51,0.4156227401862445,0.2098290474815355,0.670654176490898
52,0.41696319760711487,0.21224354044634408,0.6719402863720804
53,0.41828181489554855,0.2147722106297318,0.6773351070886434
54,0.41958295831598014,0.2171729753362487,0.6822379126203914
55,0.4208251343723631,0.21957891652406905,0.6890622629613441
56,0.42208238879134113,0.22200930678224165,0.6928070098055981
57,0.42329215850068524,0.2241812683602257,0.697574525319699
58,0.4244716554834686,0.2264648245862276,0.6995625526819731
59,0.4256329326386179,0.22862027775791818,0.7026996376673338
60,0.42678546775779935,0.231004952812649,0.704399104495989
61,0.4279270640166879,0.23328027933219103,0.7125988226837828
62,0.42906055426737116,0.23557405086787075,0.7146374922984982
63,0.43016126628688844,0.237362866774885,0.7117199549776931
64,0.4312344694388265,0.23951538438732833,0.7143222154430757
65,0.4323007362131187,0.24104785619637767,0.7091825447751258
66,0.43333633690570605,0.24298111549842583,0.7089897518574606
67,0.4343458911872441,0.24519315552409288,0.7117280395023208
68,0.4353513992794478,0.24728954530769306,0.7166112939320856
69,0.43633947804783246,0.24922622710673728,0.7157831132299058
70,0.43731218933588084,0.2510762446484545,0.7169401088200419
71,0.4382649133014659,0.25304637569373734,0.7199711544025736
72,0.4391909069805474,0.2549233831956122,0.7234647440100054
73,0.4401121295374208,0.25683786167302,0.7265137906961552
74,0.44100861796727486,0.25870367869578187,0.7326735266127962
75,0.441869395419553,0.260646027589945,0.7335353140673143
76,0.44268477670483586,0.2621527611945512,0.73180909690518
77,0.44349807755897375,0.26362101213903105,0.7298800195476209
78,0.44430086975755834,0.2652741218530746,0.7300502029294964
79,0.44509131697174187,0.2668415598588177,0.7326801112480097
80,0.44587756394825845,0.2682991459646198,0.7316420367506413
81,0.44665127066612326,0.26985023141114695,0.7303825196201731
82,0.4474235673971251,0.2714094122270382,0.7305211401072819
83,0.44819523633190544,0.27301897562974736,0.7312246138212911
84,0.4489540348912232,0.27452397309589494,0.730562015368619
85,0.4496900170137332,0.27596179091601525,0.730284181393863
86,0.45041930558703247,0.2775630324846892,0.7318584112742413
87,0.45113296279706955,0.27912029958465,0.7347650063815119
88,0.4518257246767907,0.2806240805463769,0.7371982575156125
89,0.45251499636104003,0.2821186652787429,0.737116747538779
90,0.45320416961729415,0.28315870562088785,0.7357240587272469
91,0.45388920082417017,0.2844863365269668,0.7347709504892962
92,0.45457246478395213,0.2855252975933958,0.7318663270785662
93,0.4552231844334226,0.28685184460976104,0.7305889398751915
94,0.4558712403566357,0.28811729461975993,0.7297111455673928
95,0.4565028525136084,0.2893938892323674,0.7315130822748714
96,0.457130640720603,0.29036933883411076,0.7301719825730556
97,0.4577320379144948,0.29165852298912315,0.7316673303121582
98,0.45833069710704316,0.29284230415538826,0.7309391780361258
99,0.45891779345529343,0.29416309478789654,0.7335077480851473
100,0.45950132222413564,0.29549262581306956,0.7366781073299892
101,0.4600803506796592,0.2967860013192382,0.7410459927170145
102,0.4606564083650303,0.2979627497104003,0.7405702372523352
103,0.46123059800381533,0.29920868206614976,0.7433994118717224
104,0.4617906069581713,0.2999146402052999,0.7410945653029635
105,0.46233340413559887,0.30095035774322826,0.7397869449794153
106,0.46287291676481207,0.3021769087841141,0.7405735250201022
107,0.46340989875896865,0.30342759816042314,0.743036437879635
108,0.4639445799650745,0.3045264107586613,0.7433444343935025
109,0.4644744524533536,0.30546804516284276,0.7390480052790127
110,0.46497504329734923,0.30644683321099414,0.738527081974555
111,0.4654672807476574,0.3075684187248123,0.7405984660835496
112,0.4659535597794836,0.3086082304748265,0.7406325108514238
113,0.4664231784601557,0.30954446149981274,0.7416198205340452
114,0.46689245780580646,0.31041517395888474,0.7402146581422145
115,0.4673607689292092,0.31137477302704164,0.7394563219802579
116,0.46782779402915775,0.31238733404102853,0.7379501700733819
117,0.4682935496246906,0.31345820775181826,0.7402076794878752
118,0.46875989465824897,0.31454883394783906,0.7428304066303728
119,0.46922024280902447,0.3155254531745555,0.7424607953710702
120,0.4696698068928906,0.31641086709291966,0.7430247570828823
121,0.47012103316624676,0.3173051965828256,0.742390603779551
122,0.47056543455694455,0.31839585226783973,0.7457022445047183
123,0.47100816964333503,0.3193257675974687,0.7467070114267085
124,0.47144455286313014,0.32029263408975217,0.7479342678693163
125,0.47187098597428273,0.321201011319149,0.7483051859793762
126,0.4722902849156342,0.3222533190183064,0.7465579753716292
127,0.4727029333037326,0.32295965746913224,0.7429783600195328
128,0.47310971130207247,0.32385111208067896,0.7407157196021852
129,0.4735149338245376,0.3248394062051772,0.7454745874359797
130,0.4739172049775008,0.3257453858629198,0.745985678348651
131,0.47431279844932994,0.3266095527404917,0.7481451815209484
132,0.47470568552210124,0.32754111114876894,0.7493180655136076
133,0.4750972830963158,0.3284375407875594,0.7501014732728791
