Nodes,Fairness,CostV,CostS
0,0.47640758784716486,0.0,0.0
1,0.5113574106835223,0.00677629366805952,0.06359588723556421
2,0.5368867822462644,0.02014606585693913,0.10727210385562135
3,0.5742519736813668,0.053294573540131396,0.3062651505852856
4,0.5926461447320279,0.06994798908612594,0.2966563633915792
5,0.6099750209864416,0.09228182324354596,0.3646501502618454
6,0.6250240163500838,0.11574299480214054,0.4439493928894067
7,0.6371032625432905,0.136635645729901,0.520184971924836
8,0.6472932332045053,0.15299827691456677,0.5314507828940794
9,0.6569644612900388,0.16739933110199834,0.5297774514219129
10,0.6648614772208519,0.18083685312185765,0.5397547401389744
11,0.6717459056133461,0.19155097839930277,0.5304355578363852
12,0.680660612162349,0.20891766418336527,0.5495402810677897
13,0.6879234270957336,0.22433304631066162,0.5750558735864637
14,0.6929140236007403,0.23527035067412785,0.5810599946284353
15,0.6947106587600436,0.23938267845335248,0.5704948886671344
16,0.6963558270950383,0.2422743881670925,0.5475411824552412
17,0.6977076584720774,0.2451047742518631,0.536666256096674
18,0.6990732547004391,0.24773028366585345,0.5197229294564931
19,0.7005429919521359,0.2511133403285683,0.5183930409110861
20,0.7018829882933034,0.25400052540521706,0.5121847923564442
21,0.702668637484136,0.25589043604823913,0.5091833326050585
22,0.7032889704511462,0.2569644560783825,0.4927792538309758
23,0.703717244241404,0.257709761834058,0.47768753836779987
24,0.7040496902747888,0.25832866156907286,0.4660837626659191
