Nodes,Fairness,CostV,CostS
0,0.6527887894662805,0.0,0.0
1,0.657622432292873,0.0008686248813523337,0.21345290250822374
2,0.6619097152624743,0.0016387533360300484,0.1939165158327234
3,0.665027092822063,0.002863893666679792,0.2277758508159113
4,0.6680612489524438,0.003765652069645253,0.2277879340865467
5,0.6710530807765579,0.004932592802053162,0.22591405140718662
6,0.6740017117551126,0.006074446071564367,0.22304182570987674
7,0.6764360992803854,0.007377655885967955,0.2329697568352101
8,0.6787434132428822,0.008350793219679166,0.23940963033092272
9,0.6808618233571786,0.009950062122735142,0.2521268117787922
10,0.6826550402685261,0.010868684752732916,0.2518566152958561
11,0.6842523446430361,0.01172527996404773,0.24965314498564872
12,0.6857884387622143,0.012602856170658195,0.2510257270834403
13,0.6872863232213282,0.01370259921845816,0.25554407266011786
14,0.688778048673123,0.01460336464408629,0.25735217572049174
15,0.6902446099223271,0.015407509206028507,0.2521637778919914
16,0.6915941488883918,0.016072993912247674,0.24439255115001488
17,0.6928993657296738,0.016874962526804545,0.24709045068746635
18,0.6941910593401504,0.017862537384910577,0.2506486898072527
19,0.6954557933434046,0.018826364282034342,0.25410721659675783
20,0.6964786138156299,0.019556199895517316,0.256217800291812
21,0.6974693169311704,0.02027377050686612,0.25661076213627954
22,0.6984129642215513,0.02113693267055659,0.2612447281192545
23,0.699317173973089,0.021822444781896013,0.2649737320575502
24,0.7001942381226962,0.022575147670310453,0.26807733406654255
25,0.7009676644815392,0.023260155421640817,0.2708993820086145
26,0.7016397731770085,0.02381835479728062,0.27224163776243154
27,0.7022229755553298,0.024281080432139973,0.27429913661216204
28,0.7027888211738872,0.024789926508907625,0.2774522889880012
29,0.7032585307956137,0.02527359266553745,0.2797523398964263
30,0.7037041265182638,0.025680253018110128,0.27761665150181686
31,0.7041458075327376,0.0260710604300657,0.2782355238498594
32,0.7045851927974344,0.02650321184210837,0.28053248853216717
33,0.7050118764343953,0.026895863239759333,0.2813777781645916
34,0.7054218473664009,0.027308767135254767,0.28463373111514256
35,0.7058225428334487,0.027676460731838784,0.28667588473500194
36,0.7062205838160815,0.028129928593897745,0.29010262237946527
37,0.7065999059096099,0.02854503852042867,0.2923495380980419
38,0.706975553626426,0.028918256023207967,0.2951155911919856
39,0.7073378471058167,0.029014309522898036,0.28836723185696705
40,0.7076963529622219,0.029406734431887245,0.28994611303716905
41,0.7080369471239563,0.029804243243711486,0.29265751472563145
42,0.7083677364254282,0.03018659914274118,0.2944068823919361
43,0.70869069203292,0.03053265405899706,0.29607625007007204
44,0.7090012302301586,0.030893318813198206,0.29678078850252265
45,0.7093078544101717,0.03123859736440987,0.2975047835042583
46,0.7096137080041758,0.03161329984712479,0.2993756500232189
47,0.7099097430846907,0.03197088437818529,0.30081551671007967
48,0.7102000788688243,0.03237051668137651,0.3041832699974289
49,0.7104862136776346,0.03276276523693199,0.3074642838889506
50,0.7107679520445088,0.03308145070247884,0.3083896041834736
51,0.7110471310383006,0.03316118388497988,0.30293085944195264
52,0.7113233271070525,0.03351433800724048,0.3049720414567349
53,0.7115975908333121,0.033813472873240755,0.3048234890760358
54,0.711859137468781,0.034137659884314116,0.3062243883447497
55,0.7121070338717757,0.03446005631756998,0.3077509573080149
56,0.7123690993867343,0.034589824445998445,0.30368737091017683
57,0.7126549241488402,0.03497607512076751,0.3068311936561403
58,0.7129161242252702,0.03536735814774242,0.3099755759535572
59,0.7131769023132708,0.035741749483855126,0.3124145041631395
