Nodes,Fairness,CostV,CostS
0,0.34475493387435985,0.0,0.0
1,0.35900756196398,0.0020635546889187836,0.11694699479350326
2,0.3737387057702823,0.005133551997973253,0.0902455518868648
3,0.3872814987881394,0.009787701993823226,0.11348113834479101
4,0.4001138549592167,0.01804925751323351,0.20861392283669591
5,0.4269538755270155,0.03754332550187868,0.29655190291581235
6,0.4371780608223645,0.04895095165751758,0.35532095940911984
7,0.447282488010271,0.06184086940658831,0.4162086075071287
8,0.45651538150807897,0.071443401924561,0.423997139171745
9,0.46523282309376635,0.0809038222372401,0.43396497862920014
10,0.47353093143436664,0.08942906617314822,0.429850019476016
11,0.4814757476393228,0.09973531171947304,0.4325944380603241
12,0.48754139731864077,0.11090107723925595,0.47773050964497416
13,0.4933152859571778,0.11987164813172325,0.4896726228883608
14,0.499017810237435,0.1270280747591895,0.4830339110675605
15,0.5025623078248171,0.13129042123961135,0.46750119956391895
16,0.5056795070799496,0.13599427050935714,0.45763111495396086
17,0.5086462287291854,0.14000715510474282,0.44652721084022895
18,0.5114191429082731,0.14371806154560568,0.43582402966838757
19,0.5137887787536976,0.1467656867200419,0.4212821993081637
20,0.515349271234836,0.14860629638029352,0.4063261894630091
21,0.5167770436088526,0.1505907807774772,0.393981637708681
22,0.5181505223276636,0.15239354540250064,0.3826356868101924
23,0.5193701871657178,0.15411508319709866,0.37315264851468066
24,0.5205762922055488,0.1559177102385731,0.3678201598470258
25,0.5215505886524793,0.15731919975640807,0.3606053835329949
26,0.5224910280759885,0.15878991624826203,0.35432264175498485
27,0.5233415177018094,0.1600727511658484,0.34784399492119755
28,0.5241495766052285,0.16132601221267792,0.3415820179484023
