Nodes,Fairness,CostV,CostS
27,0.6163735909082222,0.016401562550342228,0.052381515574345845
28,0.6173014252578732,0.016883598092637436,0.0529324605357626
29,0.6181981805433189,0.01734501857795728,0.053888923534949354
30,0.6190876109888679,0.017816806104241446,0.054050979135556274
31,0.6199070192871333,0.018262868177503663,0.054643228550977786
32,0.6206957437198238,0.01871491195632248,0.05597149141180437
33,0.6213221320134876,0.019062399915413065,0.05668905282937972
34,0.6219397531792774,0.019405043001477308,0.057194829307966065
35,0.6225262095950732,0.019721610687211396,0.0570644728136953
36,0.6231021552562437,0.020042360835953205,0.057571008255063574
37,0.6236733461659165,0.02037406896100567,0.05878777540922374
38,0.6241835762244322,0.020679786244908543,0.06006635509762064
39,0.6246816459989526,0.02095465073326833,0.05991359409298086
40,0.6251801659465825,0.02123260339767732,0.06007558228981998
41,0.625652180919391,0.02152198735648819,0.060497851014477876
42,0.626067567698384,0.02178834113982317,0.06170327884625582
43,0.6264755783944562,0.022035233413597876,0.06183881768264181
44,0.6268801932906938,0.0222782128886869,0.06230836492664431
45,0.6272714149171558,0.022499426723498882,0.06195738298732108
46,0.6276497908966764,0.022727475141687048,0.0622284891784945
47,0.6279844013193138,0.022936141512656986,0.06248031701968605
48,0.6283034549559761,0.02313150413471675,0.06283126495153424
49,0.6286114800851722,0.02334393814848027,0.0640607271130061
50,0.6289124580963884,0.023544188729462404,0.06494592418233196
51,0.6292075834074611,0.023740711764687655,0.06553101733142866
52,0.6295017298488648,0.02394514600594389,0.06661808238320165
53,0.6297690676638049,0.02411386399101453,0.0666301606761474
54,0.6300224321795946,0.024260195215674882,0.06603823747091665
55,0.6302727666119524,0.024425297980804294,0.06646843829200776
56,0.6305219319473231,0.024587284536829963,0.06660851065543484
57,0.6307683156683498,0.02473268280848875,0.06615549991200669
58,0.631013328101023,0.024911984571404987,0.06725188819606041
59,0.6312460891344138,0.025069163898776357,0.06768484222614238
60,0.6314783957871735,0.0252255056400038,0.06809580808960441
61,0.6317088240765513,0.02537973259615571,0.06828862473041718
62,0.6319376868332885,0.025547349129925356,0.06910599299299545
63,0.6321644650752118,0.02569313488725398,0.06916807469520386
64,0.6323884208527042,0.025845244577722176,0.069364158567688
65,0.632610583717867,0.025979065446934742,0.06888793585949238
66,0.6328304550916528,0.026127349906295127,0.06888348385859966
67,0.6330483820443689,0.0262765271850989,0.06920989256881269
68,0.6332650151870909,0.02642432644381405,0.06938342245717281
69,0.6334768192135379,0.026570883743998353,0.06967909163552338
70,0.6336785751953724,0.0267185339046542,0.07025520923299065
71,0.6338575098219739,0.026852017577005078,0.07076764376655258
72,0.6340327008017184,0.02697558969403072,0.07093939145270894
73,0.6342037457298764,0.02710313524547776,0.07138577090289949
74,0.6343704737204797,0.027221132989193233,0.07157980545696377
75,0.6345306898699763,0.027332521363146935,0.07172715694546304
76,0.6346899203866596,0.027449043807178164,0.07200934031124424
77,0.6348453249694245,0.02754665827138197,0.0716849186423112
78,0.6349996836413256,0.027656501711586175,0.07182116251032732
79,0.6351499253602193,0.027749164471243336,0.0713798659699969
80,0.6352984762259228,0.02785449179992809,0.07143870824742835
81,0.6354463626606834,0.02795538752452593,0.0713854382357875
82,0.6355916507454162,0.028059660306380466,0.07155758637400722
83,0.6357346801518424,0.028164067448002292,0.07173106251105736
84,0.6358735071895734,0.028261086257218487,0.07173836479085265
85,0.6360119563735015,0.028363493081765,0.07198540153204658
86,0.6361489113487839,0.028467601407835934,0.07227693456469067
87,0.6362783065998397,0.02855593181440524,0.07212278801700109
88,0.6364026037205088,0.02864263518255929,0.07205870537411756
89,0.6365264437156197,0.02872084289061047,0.0716261821789301
90,0.6366491147519074,0.0288015966229919,0.07141966452396065
91,0.6367712534315926,0.028888783564481425,0.07143053998263459
92,0.6368917810216761,0.02898177831567034,0.07169307432495374
93,0.6370122294496882,0.029062358439309644,0.07150374603398478
94,0.6371281572227848,0.02914215515408053,0.0713814812581
95,0.6372407484150016,0.02922612686561575,0.07154578740723527
96,0.6373526414019296,0.02930508269660292,0.07150457736046821
97,0.6374636031312869,0.02938863126167005,0.07163842417849456
98,0.6375737572218368,0.029466382405910964,0.0715019687954419
99,0.6376819519791742,0.02954386609342133,0.07147804523611442
100,0.6377843875048532,0.029617543512930247,0.07143357519469029
101,0.6378862127886615,0.02968934053569085,0.07133974310204613
102,0.6379872397221447,0.029759113150774886,0.07120048825584412
103,0.6380822444447807,0.0298259484637263,0.07105572585569282
104,0.6381724145351939,0.029896195033968044,0.07122120338965185
105,0.6382506026335475,0.029951163308229917,0.07106592758526305
106,0.6383269246683945,0.030007528323153485,0.07103106370302169
107,0.6383966050492846,0.030057931109362897,0.0709193744684878
108,0.6384610174126238,0.030105749221732796,0.07087285796617353
109,0.638521549121359,0.030148543823150124,0.07075869563516708
110,0.6385793758232332,0.030188811353764694,0.07063032996108107
111,0.6386367129543508,0.030226148542089125,0.07029396046629581
112,0.6386936253919057,0.030263153436123853,0.0699611378038264
113,0.6387471537599796,0.03030127821152731,0.06979020012202862
114,0.6387954505126434,0.030332931258804815,0.0694623915403227
115,0.6388404516911607,0.03036317229315104,0.06920484163828322
116,0.6388849293187897,0.030393060891868245,0.06898854442666982
117,0.6389257217481896,0.03042213787647718,0.06885871240399724
118,0.6389657991478107,0.03044827703299215,0.06852712296790149
119,0.6390035211664437,0.030473399461285463,0.06822650157167325
120,0.6390173826294483,0.030482733282840464,0.06793181461079766
121,0.6390290595729546,0.03049105455532499,0.06775556502401268
122,0.6390381776526954,0.030497059088224674,0.0674641587412621
123,0.6390448102567624,0.030501379455767818,0.06712109551321974
124,0.639046264303486,0.030502385111679364,0.06685027872071886
