Nodes,Fairness,CostV,CostS
0,0.07824991233855252,0.0,0.0
1,0.0962481728466201,0.001356277459760693,0.01253468793528816
2,0.10607351694461643,0.003200165942382232,0.01663842605106488
3,0.11505368672440545,0.005608893232371481,0.021363585133503945
4,0.12359469314472572,0.00850010572085414,0.027368775534153705
5,0.13189353019308575,0.011895297480883558,0.03641522398057465
6,0.1419160528901501,0.016699533309586352,0.04849060786904432
7,0.15221726529591922,0.022523245154784512,0.06227959757650329
8,0.16131558321647071,0.028410033988770116,0.0745844813954022
9,0.1685903798887033,0.03361722424648181,0.08660582802133367
10,0.1754254111710437,0.038900610814116894,0.09627200646483816
11,0.1821521639080344,0.04448751294189718,0.11013364126908237
12,0.18829198274800515,0.04990536523871604,0.12232301179342603
13,0.1940596977009576,0.05528120389202429,0.13284456511575204
14,0.199491277757719,0.06062195768410445,0.14209831739781617
15,0.2047224552875892,0.06597822863220364,0.15433988100594728
16,0.21001688797258825,0.07146737097086246,0.15750408657938836
17,0.21501190463896544,0.07699544713502529,0.17062443223995338
18,0.21981058581338092,0.08256504099016769,0.1812847454792277
19,0.22444779240564,0.08795142230209628,0.1843945012412031
20,0.22856380248812866,0.0929647647278148,0.19179552366878921
21,0.23262314829561564,0.09805305823423155,0.20250487293453653
22,0.23606742718339205,0.10247477830166642,0.21078961795318554
23,0.2393820595524512,0.10641110555287073,0.21027201451537528
24,0.24270782681628267,0.11085576056520773,0.2190042397070706
25,0.2458333206033982,0.11504602199322157,0.22311411724446767
26,0.24875608329317203,0.11911882986623039,0.23032263190703084
27,0.2516223154116842,0.12311664515501267,0.23470203174333923
28,0.254435156622703,0.12700003205322008,0.23777761298303288
29,0.2573338368622383,0.13114818791319632,0.24085148978093632
30,0.26431748530387933,0.14154511084756924,0.26154499929638575
31,0.26742601485573764,0.14627949935140006,0.2710920410604358
32,0.27034675638433553,0.1507964020616791,0.2780089100397771
33,0.27293495631634224,0.15487048191325284,0.2859045590883404
34,0.2755547874981871,0.1590340423343071,0.28844929021359084
35,0.27805936077009014,0.1628881886629964,0.28973361961086663
36,0.28021407191896336,0.1664428813593087,0.30124237025942513
37,0.2823139366044118,0.16982734970732508,0.3030613231285555
38,0.2842776829033097,0.17309943307590928,0.30734699547803895
39,0.2861870294152334,0.1763338014232953,0.31603962260060786
40,0.2879550411246334,0.17933100183173095,0.31923527583078415
41,0.28966128557105975,0.18228143347463732,0.32677207574025563
42,0.2913449106575879,0.1851957616236996,0.33436232014534956
43,0.29294915067570076,0.18795179154714137,0.3369971424213472
44,0.2944722628533733,0.19063386749496625,0.34417043911221223
45,0.29593407895099194,0.1931501355206279,0.34584467530099944
46,0.29738648474767043,0.19569225467568965,0.3471687631425722
47,0.29874668140146576,0.19810973035236773,0.348986783064544
48,0.3000859408485514,0.2005180090414548,0.35077991011200815
49,0.30135361135346495,0.2028056708136424,0.35229075002908516
50,0.3026481721127165,0.20516270296393174,0.3547321616940704
51,0.3039767159214981,0.20758671254613434,0.3566271958731301
52,0.305262404552357,0.20995982854179882,0.359523782049672
53,0.3065337242078419,0.21229137898129344,0.36203327693728615
54,0.30771713382123655,0.2145347526437703,0.3694398082584402
55,0.3089337060165997,0.21684845206041525,0.37725280610602263
56,0.3100529218497201,0.2188782521357121,0.37685584445674564
57,0.3111480113168491,0.22086969065999798,0.37648899129510444
58,0.3121852567407033,0.22279417224543516,0.3772807696746445
59,0.31321308664099445,0.22473171248295956,0.3780491472991208
60,0.31439461509585326,0.2270615230930949,0.3820222303034195
61,0.31545238050903457,0.22919236304301724,0.3891567040898008
62,0.31646691362184726,0.23114832695239887,0.3911606934955294
63,0.31746628660859144,0.23311566505513068,0.3979345839680588
64,0.3183996974750294,0.23491472586660003,0.3977797147508738
65,0.31932534836851895,0.23671567846893551,0.3991999727452203
66,0.320188469974162,0.2384664671858513,0.40252972710579304
67,0.321057920381919,0.24029557977320623,0.40895200841111584
68,0.3219086083428193,0.2419771460447324,0.41042496627737024
69,0.3227421191523575,0.24367237927941032,0.41710545470757665
70,0.32356981337238105,0.2453228611429872,0.4177235925107714
71,0.32505475825593844,0.24827535560830394,0.42295876009533423
72,0.32614646779608114,0.2504673662294243,0.42497456991383814
73,0.3273440125284265,0.25288307899791423,0.42933986702406374
74,0.32823318448272526,0.25468213166102177,0.4309278382236544
75,0.32903219941890005,0.25623898792574235,0.4303582164232643
76,0.3298107208879387,0.25782602111284453,0.4304287919177756
77,0.3305478402193115,0.25932551164777934,0.4311368860787879
78,0.3312806517517767,0.2608005821489872,0.4324151882533792
79,0.3320069499459668,0.2622958337374258,0.4336533854375044
80,0.33271670646217544,0.26369846993002316,0.433379690288867
81,0.3334202738093078,0.2651560159948762,0.434830691607524
82,0.3341106449036206,0.2665237260691305,0.4346622631186465
83,0.3347945580773846,0.2679058002244468,0.4345024734708558
84,0.33547397242421684,0.26932068928191844,0.43614495516385937
85,0.33614690887036935,0.27071232557513647,0.4369431670273752
86,0.3368077832396568,0.2720478767970394,0.43625935308211977
87,0.3374715298729434,0.27344256161704555,0.4373493618178994
88,0.33811231683169807,0.27478435815969215,0.43805295314260667
89,0.338747066361397,0.2761238741402707,0.4393346396246278
90,0.3393790651746543,0.2772280362937411,0.4384291854774372
91,0.34000890812020945,0.2785424071445822,0.43909939700016526
92,0.34067332513127146,0.2799356993574474,0.43968553574417063
93,0.34132109572351016,0.281317231688042,0.4411468157293026
94,0.3419541094927131,0.28263735842139603,0.44106522713256247
95,0.3425759230857749,0.2839544093849985,0.4417341091528671
96,0.34315730725773264,0.28519395874098014,0.44314783530006513
97,0.34371672703688877,0.2863589211906732,0.4426140750332216
98,0.3442723754334535,0.2875512930513253,0.44382215133306396
99,0.34480803792078724,0.28877700678123985,0.44762557805903097
100,0.34534069007886103,0.2899272562875089,0.4485723085783412
101,0.34586142779345974,0.2910554215383337,0.4487826399328778
102,0.3463703768635066,0.2921359712896727,0.449299866788785
103,0.3468742421776497,0.2931682146265703,0.44854626089142247
104,0.3473761843714619,0.29425779162477306,0.44875475356706546
105,0.3478689300207527,0.2952587080156171,0.4487747731330375
106,0.34835267476859744,0.2963261395526141,0.45060276082561246
107,0.34882864427415405,0.29737798470452026,0.4509881657760225
108,0.34928855633218625,0.2983884852119843,0.45189429680937315
109,0.34974062766006997,0.2993280120685487,0.4509007912314125
110,0.3501917507368285,0.3003103413213546,0.45144428796437114
111,0.350643469509403,0.30130760703162185,0.4524523701318023
112,0.3510859277452835,0.30227166497113384,0.45273239280220196
113,0.3515193498493129,0.3032276474336631,0.45371710492613165
114,0.35195128357137767,0.3041838924022145,0.45404080605716113
115,0.3523798567507657,0.3051218594717201,0.45400767350528376
116,0.35282265287994985,0.30610747626136336,0.4551094254455214
117,0.3532436067875479,0.3070502679886049,0.45795371984103317
118,0.35366082526506804,0.30798228134195704,0.45797086238766715
119,0.35407560023937024,0.30890659016675137,0.4587270812720764
